circuit_idx,src,tgt,n_src_samples,n_edge_samples,confidence,dominant_type,hamming
1,1010,0010,121,121,1.0,bistable,1
1,1010,1000,121,121,1.0,bistable,1
2,1010,0010,183,183,1.0,bistable,1
2,1010,1000,183,183,1.0,bistable,1
3,1010,0010,132,132,1.0,bistable,1
3,1010,1000,132,132,1.0,bistable,1
4,1010,0010,5000,5000,1.0,bistable,1
4,1010,1000,5000,5000,1.0,bistable,1
5,1010,0010,5000,5000,1.0,bistable,1
5,1010,1000,5000,5000,1.0,bistable,1
5,1010,1011,5000,2411,0.4822,invasion,1
5,1011,0011,6,6,1.0,bistable,1
5,1011,1001,6,6,1.0,bistable,1
6,1010,0010,170,170,1.0,bistable,1
6,1010,1000,170,170,1.0,bistable,1
7,1010,0010,241,241,1.0,bistable,1
7,1010,1000,241,241,1.0,bistable,1
8,1010,0010,228,228,1.0,bistable,1
8,1010,0000,228,221,0.9693,bistable,2
8,1010,1000,228,7,0.0307,bistable,1
9,1010,0010,16,16,1.0,bistable,1
9,1010,1000,16,16,1.0,bistable,1
10,1010,0010,197,197,1.0,bistable,1
10,1010,1000,197,197,1.0,bistable,1
11,1010,0010,156,156,1.0,bistable,1
11,1010,1000,156,156,1.0,bistable,1
12,1010,0010,197,197,1.0,bistable,1
12,1010,1000,197,197,1.0,bistable,1
13,1010,0010,258,258,1.0,bistable,1
13,1010,1000,258,258,1.0,bistable,1
13,1010,1011,258,130,0.5039,invasion,1
13,1011,0011,2,2,1.0,bistable,1
13,1011,1001,2,2,1.0,bistable,1
14,1010,0010,187,187,1.0,bistable,1
14,1010,1000,187,187,1.0,bistable,1
14,1010,1011,187,87,0.4652,invasion,1
14,1011,0011,1,1,1.0,bistable,1
14,1011,1001,1,1,1.0,bistable,1
15,1010,0010,5000,5000,1.0,bistable,1
15,1010,1000,5000,5000,1.0,bistable,1
15,1010,1011,5000,2328,0.4656,invasion,1
16,1010,0010,109,109,1.0,bistable,1
16,1010,1000,109,109,1.0,bistable,1
17,1010,0010,160,160,1.0,bistable,1
17,1010,1000,160,160,1.0,bistable,1
18,1010,0010,5000,5000,1.0,bistable,1
18,1010,1000,5000,5000,1.0,bistable,1
19,1010,0010,164,164,1.0,bistable,1
19,1010,1000,164,164,1.0,bistable,1
19,1010,1011,164,76,0.4634,invasion,1
20,1010,0010,270,270,1.0,bistable,1
20,1010,1000,270,270,1.0,bistable,1
21,1010,0010,245,245,1.0,bistable,1
21,1010,1000,245,245,1.0,bistable,1
22,1010,0010,5000,5000,1.0,bistable,1
22,1010,1000,5000,5000,1.0,bistable,1
23,1010,1011,5000,2430,0.486,invasion,1
23,1010,0010,5000,5000,1.0,bistable,1
23,1010,1000,5000,5000,1.0,bistable,1
23,1011,0011,7,7,1.0,bistable,1
23,1011,1001,7,7,1.0,bistable,1
23,1001,0001,1,1,1.0,bistable,1
24,1010,0010,5000,5000,1.0,bistable,1
24,1010,1000,5000,5000,1.0,bistable,1
25,1010,0010,4901,4901,1.0,bistable,1
25,1010,0000,4901,4745,0.9682,bistable,2
25,1010,1000,4901,156,0.0318,bistable,1
26,1010,0010,4891,4891,1.0,bistable,1
26,1010,0000,4891,4723,0.9657,bistable,2
26,1010,1000,4891,168,0.0343,bistable,1
27,1010,0010,4916,4916,1.0,bistable,1
27,1010,0000,4916,4766,0.9695,bistable,2
27,1010,1000,4916,150,0.0305,bistable,1
28,1010,0010,4895,4895,1.0,bistable,1
28,1010,0000,4895,4763,0.973,bistable,2
28,1010,1011,4895,1069,0.2184,invasion,1
28,1010,1000,4895,132,0.027,bistable,1
28,1011,0011,3,3,1.0,bistable,1
28,1011,0001,3,3,1.0,bistable,2
29,1010,0010,4900,4900,1.0,bistable,1
29,1010,0000,4900,4746,0.9686,bistable,2
29,1010,1000,4900,154,0.0314,bistable,1
30,1010,0010,179,179,1.0,bistable,1
30,1010,0000,179,174,0.9721,bistable,2
30,1010,1000,179,5,0.0279,bistable,1
31,1010,0010,14,14,1.0,bistable,1
31,1010,1000,14,13,0.9286,bistable,1
32,1010,0010,14,14,1.0,bistable,1
32,1010,1000,14,11,0.7857,bistable,1
33,1010,0010,12,12,1.0,bistable,1
33,1010,1000,12,11,0.9167,bistable,1
34,1010,0010,44,44,1.0,bistable,1
34,1010,1000,44,39,0.8864,bistable,1
34,1010,1011,44,23,0.5227,invasion,1
35,1010,0010,474,477,1.0063,bistable,1
35,1010,1000,474,427,0.9008,bistable,1
36,1010,0010,23,23,1.0,bistable,1
36,1010,1000,23,22,0.9565,bistable,1
37,1010,0010,381,381,1.0,bistable,1
37,1010,1000,381,37,0.0971,bistable,1
37,1010,0000,381,322,0.8451,bistable,2
38,1010,0010,5000,5000,1.0,bistable,1
38,1010,1000,5000,5000,1.0,bistable,1
39,1010,1011,209,86,0.4115,invasion,1
39,1010,0010,209,209,1.0,bistable,1
39,1010,1000,209,209,1.0,bistable,1
40,1010,0010,250,250,1.0,bistable,1
40,1010,1000,250,250,1.0,bistable,1
40,1010,1011,250,128,0.512,invasion,1
41,1010,1011,5000,2419,0.4838,invasion,1
41,1010,0010,5000,5000,1.0,bistable,1
41,1010,1000,5000,5000,1.0,bistable,1
41,1011,0011,1,1,1.0,bistable,1
41,1011,1001,1,1,1.0,bistable,1
41,1001,0001,1,1,1.0,bistable,1
42,1010,0010,5000,5000,1.0,bistable,1
42,1010,1000,5000,5000,1.0,bistable,1
43,1010,0010,5000,5000,1.0,bistable,1
43,1010,1000,5000,5000,1.0,bistable,1
44,1010,0010,5000,5000,1.0,bistable,1
44,1010,1000,5000,5000,1.0,bistable,1
45,1010,0010,5000,5000,1.0,bistable,1
45,1010,1000,5000,5000,1.0,bistable,1
45,1010,1011,5000,2450,0.49,invasion,1
45,1011,0011,9,9,1.0,bistable,1
45,1011,1001,9,9,1.0,bistable,1
46,1010,0010,5000,5000,1.0,bistable,1
46,1010,1011,5000,2428,0.4856,invasion,1
46,1010,1000,5000,5000,1.0,bistable,1
46,1011,0011,4,4,1.0,bistable,1
46,1011,1001,4,4,1.0,bistable,1
47,1010,0010,5000,5000,1.0,bistable,1
47,1010,1000,5000,5000,1.0,bistable,1
47,1010,1011,5000,2379,0.4758,invasion,1
47,1011,0011,3,2,0.6667,bistable,1
47,1011,1001,3,2,0.6667,bistable,1
47,1011,1010,3,1,0.3333,bistable,1
47,1011,0010,3,1,0.3333,bistable,2
47,1011,1000,3,1,0.3333,bistable,2
48,1010,0010,5000,5000,1.0,bistable,1
48,1010,1000,5000,5000,1.0,bistable,1
49,1010,0010,5000,5000,1.0,bistable,1
49,1010,1000,5000,5000,1.0,bistable,1
50,1010,0010,5000,5000,1.0,bistable,1
50,1010,1000,5000,5000,1.0,bistable,1
51,1010,0010,5000,5000,1.0,bistable,1
51,1010,1000,5000,5000,1.0,bistable,1
51,1010,1011,5000,2392,0.4784,invasion,1
51,1001,0001,2,2,1.0,bistable,1
51,1011,0011,7,7,1.0,bistable,1
51,1011,1001,7,7,1.0,bistable,1
52,1010,0010,5000,5000,1.0,bistable,1
52,1010,1000,5000,5000,1.0,bistable,1
52,1010,1011,5000,2389,0.4778,invasion,1
52,1011,0011,5,5,1.0,bistable,1
52,1011,1001,5,5,1.0,bistable,1
53,1010,0010,5000,5000,1.0,bistable,1
53,1010,1000,5000,5000,1.0,bistable,1
53,1010,1011,5000,2370,0.474,invasion,1
53,1011,0011,1,1,1.0,bistable,1
53,1011,1001,1,1,1.0,bistable,1
53,1001,0001,1,1,1.0,bistable,1
54,1010,0010,5000,5000,1.0,bistable,1
54,1010,1000,5000,5000,1.0,bistable,1
55,1010,0010,5000,5000,1.0,bistable,1
55,1010,1000,5000,5000,1.0,bistable,1
56,1010,0010,121,121,1.0,bistable,1
56,1010,1000,121,121,1.0,bistable,1
57,1010,0010,120,120,1.0,bistable,1
57,1010,1000,120,120,1.0,bistable,1
57,1010,1011,120,60,0.5,invasion,1
58,1010,0010,234,234,1.0,bistable,1
58,1010,0000,234,228,0.9744,bistable,2
58,1010,1000,234,6,0.0256,bistable,1
59,1010,0010,4894,4894,1.0,bistable,1
59,1010,0000,4894,4757,0.972,bistable,2
59,1010,1000,4894,137,0.028,bistable,1
60,1010,0010,120,120,1.0,bistable,1
60,1010,0000,120,116,0.9667,bistable,2
60,1010,1000,120,4,0.0333,bistable,1
61,1010,0010,4883,4883,1.0,bistable,1
61,1010,0000,4883,4717,0.966,bistable,2
61,1010,1011,4883,1021,0.2091,invasion,1
61,1010,1000,4883,166,0.034,bistable,1
61,1011,0011,4,4,1.0,bistable,1
61,1011,0001,4,4,1.0,bistable,2
62,1010,0010,4897,4897,1.0,bistable,1
62,1010,0000,4897,4739,0.9677,bistable,2
62,1010,1011,4897,1095,0.2236,invasion,1
62,1010,1000,4897,158,0.0323,bistable,1
62,1011,0011,5,5,1.0,bistable,1
62,1011,0001,5,5,1.0,bistable,2
63,1010,0010,4895,4895,1.0,bistable,1
63,1010,0000,4895,4733,0.9669,bistable,2
63,1010,1011,4895,1081,0.2208,invasion,1
63,1010,1000,4895,162,0.0331,bistable,1
64,1010,0010,4903,4903,1.0,bistable,1
64,1010,0000,4903,4757,0.9702,bistable,2
64,1010,1000,4903,146,0.0298,bistable,1
65,1010,0010,124,124,1.0,bistable,1
65,1010,0000,124,121,0.9758,bistable,2
65,1010,1000,124,3,0.0242,bistable,1
66,1010,0010,4905,4905,1.0,bistable,1
66,1010,0000,4905,4766,0.9717,bistable,2
66,1010,1000,4905,139,0.0283,bistable,1
67,1010,0010,4908,4908,1.0,bistable,1
67,1010,0000,4908,4757,0.9692,bistable,2
67,1010,1011,4908,1092,0.2225,invasion,1
67,1010,1000,4908,151,0.0308,bistable,1
67,1001,0001,2,2,1.0,bistable,1
67,1011,0011,5,5,1.0,bistable,1
67,1011,0001,5,5,1.0,bistable,2
68,1010,0010,196,196,1.0,bistable,1
68,1010,1000,196,10,0.051,bistable,1
68,1010,0000,196,186,0.949,bistable,2
69,1010,0010,147,147,1.0,bistable,1
69,1010,0000,147,142,0.966,bistable,2
69,1010,1000,147,5,0.034,bistable,1
70,1010,0010,4887,4887,1.0,bistable,1
70,1010,0000,4887,4740,0.9699,bistable,2
70,1010,1000,4887,147,0.0301,bistable,1
71,1010,0010,4902,4902,1.0,bistable,1
71,1010,0000,4902,4760,0.971,bistable,2
71,1010,1011,4902,1052,0.2146,invasion,1
71,1010,1000,4902,142,0.029,bistable,1
71,1011,0011,3,3,1.0,bistable,1
71,1011,0001,3,3,1.0,bistable,2
72,1010,0010,196,196,1.0,bistable,1
72,1010,0000,196,190,0.9694,bistable,2
72,1010,1000,196,6,0.0306,bistable,1
73,1010,0010,434,434,1.0,bistable,1
73,1010,1000,434,393,0.9055,bistable,1
74,1010,0010,18,18,1.0,bistable,1
74,1010,1000,18,17,0.9444,bistable,1
75,1010,0010,21,21,1.0,bistable,1
75,1010,1000,21,21,1.0,bistable,1
76,1010,0010,16,16,1.0,bistable,1
76,1010,1000,16,14,0.875,bistable,1
76,1010,1011,16,4,0.25,invasion,1
77,1010,1011,16,8,0.5,invasion,1
77,1010,0010,16,16,1.0,bistable,1
77,1010,1000,16,13,0.8125,bistable,1
78,1010,0010,21,21,1.0,bistable,1
78,1010,1000,21,19,0.9048,bistable,1
78,1010,1011,21,9,0.4286,invasion,1
79,1010,0010,25,25,1.0,bistable,1
79,1010,1000,25,23,0.92,bistable,1
80,1010,0010,55,55,1.0,bistable,1
80,1010,1000,55,49,0.8909,bistable,1
81,1010,0010,24,24,1.0,bistable,1
81,1010,1000,24,18,0.75,bistable,1
82,1010,0010,23,23,1.0,bistable,1
82,1010,1000,23,20,0.8696,bistable,1
82,1010,1011,23,7,0.3043,invasion,1
83,1010,0010,18,18,1.0,bistable,1
83,1010,1000,18,14,0.7778,bistable,1
84,1010,0010,9,10,1.1111,bistable,1
84,1010,1000,9,7,0.7778,bistable,1
85,1010,0010,14,14,1.0,bistable,1
85,1010,1000,14,12,0.8571,bistable,1
86,1010,0010,457,460,1.0066,bistable,1
86,1010,1011,457,192,0.4201,invasion,1
86,1010,1000,457,407,0.8906,bistable,1
87,1010,0010,472,473,1.0021,bistable,1
87,1010,1000,472,426,0.9025,bistable,1
88,1010,0010,437,437,1.0,bistable,1
88,1010,0000,437,380,0.8696,bistable,2
88,1010,1000,437,32,0.0732,bistable,1
89,1010,0010,423,423,1.0,bistable,1
89,1010,0000,423,359,0.8487,bistable,2
89,1010,1000,423,31,0.0733,bistable,1
90,1010,0010,17,17,1.0,bistable,1
90,1010,0000,17,16,0.9412,bistable,2
90,1010,1000,17,1,0.0588,bistable,1
91,1010,0010,9,9,1.0,bistable,1
91,1010,1011,9,2,0.2222,invasion,1
91,1010,0000,9,8,0.8889,bistable,2
92,1010,0010,16,16,1.0,bistable,1
92,1010,0000,16,10,0.625,bistable,2
92,1010,1000,16,2,0.125,bistable,1
93,1010,0010,13,13,1.0,bistable,1
93,1010,0000,13,10,0.7692,bistable,2
93,1010,1000,13,1,0.0769,bistable,1
94,1010,0010,155,155,1.0,bistable,1
94,1010,1000,155,155,1.0,bistable,1
94,1010,1011,155,71,0.4581,invasion,1
95,1010,0010,155,155,1.0,bistable,1
95,1010,1000,155,155,1.0,bistable,1
96,1010,0010,154,154,1.0,bistable,1
96,1010,1011,154,66,0.4286,invasion,1
96,1010,1000,154,154,1.0,bistable,1
97,1010,0010,153,153,1.0,bistable,1
97,1010,1000,153,153,1.0,bistable,1
97,1010,1011,153,65,0.4248,invasion,1
98,1010,1011,239,110,0.4603,invasion,1
98,1010,0010,239,239,1.0,bistable,1
98,1010,1000,239,239,1.0,bistable,1
99,1010,0010,140,140,1.0,bistable,1
99,1010,1000,140,140,1.0,bistable,1
100,1010,0010,140,140,1.0,bistable,1
100,1010,1000,140,140,1.0,bistable,1
100,1010,1011,140,62,0.4429,invasion,1
100,1011,0011,1,1,1.0,bistable,1
100,1011,1001,1,1,1.0,bistable,1
101,1010,0010,135,135,1.0,bistable,1
101,1010,1000,135,135,1.0,bistable,1
101,1010,1011,135,63,0.4667,invasion,1
102,1010,0010,135,135,1.0,bistable,1
102,1010,1011,135,62,0.4593,invasion,1
102,1010,1000,135,135,1.0,bistable,1
103,1010,0010,5000,5000,1.0,bistable,1
103,1010,1000,5000,5000,1.0,bistable,1
104,1010,0010,5000,5000,1.0,bistable,1
104,1010,1000,5000,5000,1.0,bistable,1
105,1010,0010,5000,5000,1.0,bistable,1
105,1010,1000,5000,5000,1.0,bistable,1
106,1010,1011,5000,2407,0.4814,invasion,1
106,1010,0010,5000,5000,1.0,bistable,1
106,1010,1000,5000,5000,1.0,bistable,1
106,1011,0011,7,7,1.0,bistable,1
106,1011,1001,7,7,1.0,bistable,1
106,1001,0001,1,1,1.0,bistable,1
107,1010,0010,127,127,1.0,bistable,1
107,1010,1000,127,127,1.0,bistable,1
107,1010,1011,127,60,0.4724,invasion,1
107,1011,0011,1,1,1.0,bistable,1
107,1011,1001,1,1,1.0,bistable,1
108,1010,0010,126,126,1.0,bistable,1
108,1010,1000,126,126,1.0,bistable,1
108,1010,1011,126,60,0.4762,invasion,1
109,1010,0010,4898,4898,1.0,bistable,1
109,1010,0000,4898,4743,0.9684,bistable,2
109,1010,1000,4898,155,0.0316,bistable,1
110,1010,0010,4916,4916,1.0,bistable,1
110,1010,0000,4916,4759,0.9681,bistable,2
110,1010,1011,4916,1079,0.2195,invasion,1
110,1010,1000,4916,157,0.0319,bistable,1
110,1001,0001,1,1,1.0,bistable,1
110,1011,0011,5,5,1.0,bistable,1
110,1011,0001,5,5,1.0,bistable,2
111,1010,0010,4899,4899,1.0,bistable,1
111,1010,0000,4899,4751,0.9698,bistable,2
111,1010,1011,4899,1065,0.2174,invasion,1
111,1010,1000,4899,148,0.0302,bistable,1
112,1010,0010,4894,4894,1.0,bistable,1
112,1010,0000,4894,4730,0.9665,bistable,2
112,1010,1011,4894,1105,0.2258,invasion,1
112,1010,1000,4894,164,0.0335,bistable,1
113,1010,0010,4902,4902,1.0,bistable,1
113,1010,0000,4902,4751,0.9692,bistable,2
113,1010,1000,4902,151,0.0308,bistable,1
114,1010,0010,4900,4900,1.0,bistable,1
114,1010,0000,4900,4747,0.9688,bistable,2
114,1010,1000,4900,153,0.0312,bistable,1
115,1010,0010,4910,4910,1.0,bistable,1
115,1010,0000,4910,4756,0.9686,bistable,2
115,1010,1000,4910,154,0.0314,bistable,1
116,1010,0010,3576,3576,1.0,bistable,1
116,1010,1011,3576,819,0.229,invasion,1
116,1010,0000,3576,3462,0.9681,bistable,2
116,1010,1000,3576,114,0.0319,bistable,1
116,1011,0011,3,3,1.0,bistable,1
116,1011,0001,3,3,1.0,bistable,2
117,1010,0010,4904,4904,1.0,bistable,1
117,1010,1000,4904,151,0.0308,bistable,1
117,1010,1011,4904,1022,0.2084,invasion,1
117,1010,0000,4904,4753,0.9692,bistable,2
117,1011,0011,3,3,1.0,bistable,1
117,1011,0001,3,3,1.0,bistable,2
117,1001,0001,1,1,1.0,bistable,1
118,1010,0010,4891,4891,1.0,bistable,1
118,1010,0000,4891,4761,0.9734,bistable,2
118,1010,1011,4891,1130,0.231,invasion,1
118,1010,1000,4891,130,0.0266,bistable,1
119,1010,0010,4888,4888,1.0,bistable,1
119,1010,0000,4888,4742,0.9701,bistable,2
119,1010,1000,4888,146,0.0299,bistable,1
120,1010,0010,4875,4875,1.0,bistable,1
120,1010,0000,4875,4718,0.9678,bistable,2
120,1010,1000,4875,157,0.0322,bistable,1
121,1010,0010,4895,4895,1.0,bistable,1
121,1010,1000,4895,168,0.0343,bistable,1
121,1010,0000,4895,4727,0.9657,bistable,2
122,1010,0010,4889,4889,1.0,bistable,1
122,1010,0000,4889,4724,0.9663,bistable,2
122,1010,1000,4889,165,0.0337,bistable,1
122,1010,1011,4889,1062,0.2172,invasion,1
122,1011,0011,7,7,1.0,bistable,1
122,1011,0001,7,7,1.0,bistable,2
123,1010,0010,4915,4915,1.0,bistable,1
123,1010,0000,4915,4745,0.9654,bistable,2
123,1010,1011,4915,1141,0.2321,invasion,1
123,1010,1000,4915,170,0.0346,bistable,1
123,1011,0011,3,3,1.0,bistable,1
123,1011,0001,3,3,1.0,bistable,2
124,1010,0010,4895,4895,1.0,bistable,1
124,1010,0000,4895,4744,0.9692,bistable,2
124,1010,1011,4895,1082,0.221,invasion,1
124,1010,1000,4895,151,0.0308,bistable,1
125,1010,0010,4898,4898,1.0,bistable,1
125,1010,0000,4898,4794,0.9788,bistable,2
125,1010,1000,4898,104,0.0212,bistable,1
126,1010,0010,4911,4911,1.0,bistable,1
126,1010,0000,4911,4778,0.9729,bistable,2
126,1010,1000,4911,133,0.0271,bistable,1
127,1010,0010,4910,4910,1.0,bistable,1
127,1010,0000,4910,4750,0.9674,bistable,2
127,1010,1000,4910,160,0.0326,bistable,1
128,1010,0010,4894,4894,1.0,bistable,1
128,1010,0000,4894,4736,0.9677,bistable,2
128,1010,1011,4894,1092,0.2231,invasion,1
128,1010,1000,4894,158,0.0323,bistable,1
128,1011,0011,9,9,1.0,bistable,1
128,1011,0001,9,8,0.8889,bistable,2
128,1011,1001,9,1,0.1111,bistable,1
129,1010,0010,469,480,1.0235,bistable,1
129,1010,1000,469,428,0.9126,bistable,1
130,1010,0010,434,437,1.0069,bistable,1
130,1010,1000,434,402,0.9263,bistable,1
130,1010,1011,434,196,0.4516,invasion,1
130,1001,1011,1,1,1.0,invasion,1
130,1001,0001,1,1,1.0,bistable,1
131,1010,1011,461,211,0.4577,invasion,1
131,1010,0010,461,462,1.0022,bistable,1
131,1010,1000,461,422,0.9154,bistable,1
131,1011,0011,1,1,1.0,bistable,1
131,1011,1001,1,1,1.0,bistable,1
132,1010,0010,451,462,1.0244,bistable,1
132,1010,1000,451,405,0.898,bistable,1
132,1010,1011,451,193,0.4279,invasion,1
133,1010,0010,465,469,1.0086,bistable,1
133,1010,1000,465,430,0.9247,bistable,1
134,1010,0010,453,463,1.0221,bistable,1
134,1010,1000,453,419,0.9249,bistable,1
135,1010,0010,454,457,1.0066,bistable,1
135,1010,1000,454,411,0.9053,bistable,1
136,1010,1011,433,179,0.4134,invasion,1
136,1010,0010,433,443,1.0231,bistable,1
136,1010,1000,433,393,0.9076,bistable,1
136,1011,0011,1,1,1.0,bistable,1
136,1011,1001,1,1,1.0,bistable,1
136,1001,1011,1,1,1.0,invasion,1
136,1001,0001,1,1,1.0,bistable,1
137,1010,0010,436,441,1.0115,bistable,1
137,1010,1000,436,397,0.9106,bistable,1
137,1010,1011,436,204,0.4679,invasion,1
138,1010,0010,470,478,1.017,bistable,1
138,1010,1000,470,435,0.9255,bistable,1
138,1010,1011,470,193,0.4106,invasion,1
